Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
39,Female,1,4.1426,4.942825401,5.88055,5.114872676,Sports,ENTP
27,Male,1,2.68378,4.898405256,7.53551,5.823716247,Others,INTP
33,Male,1,9.14867,4.434345521,3.79425,5.922797663,Unknown,ENFP
30,Female,0,3.57392,6.403962895,6.43666,2.986450678,Unknown,ISTP
19,Female,0,5.3007,2.669341283,2.95827,5.696196217,Unknown,ENFP
20,Male,0,9.20794,6.249535348,9.9764,6.870392955,Sports,ENTJ
22,Male,0,7.63128,6.066881887,2.19587,3.586207177,Others,ENFP
23,Male,0,6.17289,6.069471545,6.12468,6.145130514,Unknown,ENFJ
28,Male,0,5.21192,5.509041455,6.89314,2.204317697,Unknown,ENTP
42,Male,0,3.57557,7.001056027,7.76628,5.313221677,Arts,ISTP
41,Female,0,0.63467,7.230241679,6.36669,5.66898074,Technology,ISTP
29,Female,1,5.54044,4.470983832,2.82819,6.129239718,Arts,ENFP
25,Female,0,7.72423,3.651998159,1.6563,1.853626748,Technology,ENFP
28,Female,1,8.86856,5.245774131,9.99499,5.966627203,Unknown,ENTP
22,Female,0,5.31188,2.911956119,1.00101,3.810988102,Arts,ENFP
22,Male,1,5.14592,5.142013821,3.26091,4.516464372,Unknown,ENFP
25,Male,0,1.08563,6.2900012,0.28583,1.807923512,Unknown,ISFP
29,Male,0,5.62831,3.68094837,6.68966,5.070611153,Arts,ENTP
24,Female,1,6.80564,7.117186787,4.76647,5.159473291,Unknown,ENFP
19,Male,1,2.90797,4.671116635,1.85944,5.513141599,Unknown,INFP
27,Female,0,7.69801,5.593676512,6.37246,4.393142464,Technology,ENTP
20,Male,1,0.00928,6.190564993,9.12372,5.209361828,Technology,INTP
29,Male,0,5.33785,5.621048353,9.99865,5.635474683,Unknown,INTP
26,Male,1,6.0789,7.676785211,7.48798,6.930059725,Sports,ENTP
24,Male,0,7.9662,7.048398012,2.34457,6.719119292,Others,ESFJ
26,Female,0,9.97314,5.662588067,8.60318,5.939337483,Arts,ENTP
30,Male,0,7.8519,4.908402578,0.05626,4.269296367,Unknown,ENFP
31,Female,0,0.72701,5.414401099,3.93201,5.913126498,Sports,INFJ
27,Male,0,1.91665,5.564114165,4.7545,5.356362771,Technology,INFP
29,Female,0,6.79071,5.290063536,6.49316,3.824634627,Arts,ENTP
22,Male,0,3.26861,6.414015062,9.92213,4.152631072,Unknown,INTP
25,Female,0,9.31,2.838853713,1.49714,2.909179053,Unknown,ENFP
21,Male,1,7.41741,5.357089628,7.99066,3.095527562,Technology,ENTP
25,Male,1,3.11936,5.369335244,1.06598,4.128508792,Unknown,INFP
19,Male,0,6.61561,5.179653185,4.74609,4.892915732,Arts,ENFP
27,Male,0,7.54105,5.693083229,1.0048,0.796971119,Technology,ENFP
23,Male,0,2.16144,4.349052018,9.00493,4.786372384,Unknown,INTP
20,Male,0,9.46193,5.448612828,5.34718,5.154276499,Technology,ENFP
26,Male,0,5.90786,4.109072385,4.85662,4.568507372,Others,ENFP
32,Male,1,0.52852,3.477263377,0.22285,3.224112024,Others,INFP
34,Male,1,5.50171,4.004736799,7.51845,4.80174151,Others,ENTP
23,Female,0,3.11053,4.711386612,3.90625,6.316068316,Others,INFJ
21,Female,0,8.50283,5.395069386,9.12822,4.157933457,Arts,ENTP
20,Male,0,9.44909,5.736379949,1.42372,4.910112912,Unknown,ENFP
27,Female,0,8.07667,3.249488297,8.38086,2.971628175,Unknown,ENTP
22,Male,1,3.98252,4.622709461,0.85805,5.007803523,Unknown,INFP
28,Male,0,2.10639,4.542438208,9.72672,3.407174086,Others,INTP
22,Female,0,9.86893,4.101679999,2.9185,3.997735001,Sports,ENFP
26,Female,1,9.63079,6.690579201,6.04173,4.757570242,Technology,ESTP
26,Female,0,3.53236,3.970677102,4.39413,6.292204512,Unknown,INFJ
23,Female,1,0.19097,5.442871768,6.07987,3.501404348,Arts,INTP
40,Male,0,9.77281,3.976623754,3.307,5.809375959,Others,ENFP
20,Male,0,3.11306,4.575069994,4.99994,6.612939024,Sports,INFJ
21,Male,0,0.44245,5.522219385,9.57687,6.024040215,Unknown,INTJ
27,Male,0,8.97843,4.89334953,9.16207,6.393779938,Unknown,ENTJ
22,Female,1,1.14352,5.268001549,6.82541,2.680001721,Unknown,INTP
26,Female,1,8.49781,4.683459086,4.58101,3.577084334,Others,ENFP
26,Male,0,6.37001,5.559436085,4.73349,4.300696271,Unknown,ENFP
20,Male,1,8.58369,4.6889303,3.57214,3.855309168,Arts,ENFP
36,Female,0,2.19,5.710649366,3.54623,5.103964991,Sports,INFJ
34,Female,1,2.5821,6.841909797,1.79655,3.206025913,Unknown,ISFP
19,Male,1,1.19901,4.423944046,2.75998,1.697432186,Technology,INFP
26,Female,0,6.25777,6.798708378,5.73815,7.701268872,Unknown,ESTJ
23,Male,1,8.04307,5.522025264,3.3209,6.897619009,Arts,ENFP
25,Female,0,0.72214,4.497830975,6.47789,1.142644141,Sports,INTP
29,Male,0,2.94855,5.013169257,8.95886,5.317860854,Arts,INTP
20,Female,0,9.77931,4.082288705,1.2522,5.588129609,Unknown,ENFP
31,Male,1,0.20116,6.579793495,0.31927,3.633738634,Others,ISFP
21,Female,0,6.18444,4.259215398,7.50246,5.889846636,Arts,ENTP
29,Female,1,0.36594,4.806370084,9.21516,3.681854182,Unknown,INTP
33,Female,1,7.10004,5.173719901,4.23733,2.748787558,Arts,ENFP
29,Male,1,8.79761,4.59721564,3.02473,4.617885888,Technology,ENFP
25,Female,0,0.26044,4.863776617,3.71708,3.827743896,Unknown,INFP
33,Male,0,2.89454,4.972385733,2.60185,3.939893934,Unknown,INFP
26,Male,1,6.61957,3.510149071,6.94591,5.446516356,Others,ENTP
36,Male,0,1.50685,6.485904413,3.44225,4.84628057,Others,ISFP
24,Male,0,9.01501,4.925678827,0.55519,4.644353527,Others,ENFP
30,Female,0,9.49486,4.738074875,7.90842,2.970633362,Sports,ENTP
21,Female,1,8.33324,5.979715517,8.90702,5.057630102,Arts,ENTP
29,Female,1,9.91876,5.360292746,0.91196,4.126767848,Sports,ENFP
25,Male,1,5.73051,5.079215818,5.57855,4.366585385,Unknown,ENFP
28,Male,0,4.42078,6.218747358,7.43726,4.86502672,Unknown,ISTP
31,Female,1,0.86834,2.341634272,5.41146,3.353406186,Unknown,INFP
22,Male,1,4.62057,4.947969092,5.89544,6.221032744,Unknown,INFP
30,Male,1,8.18633,5.372366105,6.54937,1.154698743,Unknown,ENTP
37,Female,0,2.88586,4.497879629,0.01502,5.555071797,Others,INFP
30,Male,1,9.48993,6.283890868,3.26396,3.610679668,Sports,ESFP
22,Male,1,8.01324,2.293900258,7.22049,4.393360895,Unknown,ENTP
26,Male,0,1.47461,5.309699615,6.49305,5.511205181,Unknown,INFP
21,Male,0,4.3584,6.27722711,6.29606,4.30439338,Sports,INFP
33,Female,0,0.6909,4.216091908,7.44507,5.778448691,Technology,INTP
25,Female,0,5.52763,6.013452936,0.92499,4.775127411,Arts,ENFP
27,Female,0,7.39695,5.771412544,4.99572,4.2576897,Unknown,ENFP
24,Male,0,3.90061,4.803388695,7.5227,4.648045524,Unknown,ENTP
25,Female,1,7.63032,4.919194994,1.12852,2.312264169,Others,ENFP
25,Male,0,1.76199,3.45068045,6.57184,4.879063567,Technology,INTP
27,Male,1,1.22439,6.893716199,0.08775,4.94270542,Technology,ISFP
37,Female,1,7.69315,6.551155266,2.12471,6.222034328,Unknown,ESFP
28,Male,0,9.88884,6.131770559,9.50722,3.272497157,Arts,ESTP
38,Female,0,6.66437,4.750280826,9.68936,2.906231699,Unknown,ENTP
23,Male,1,4.63303,4.331261571,6.51079,5.684731266,Unknown,INTP
26,Male,0,3.34598,6.418566091,6.06075,6.306910154,Unknown,ISFJ
27,Female,0,6.57203,6.651930591,7.74538,5.54352672,Arts,ESTP
25,Male,0,1.81629,3.563892068,0.10761,4.83094343,Arts,INFP
31,Male,0,9.06898,4.380409513,6.69262,3.634630512,Arts,ENTP
23,Female,0,6.17655,2.378037632,2.99371,5.059443436,Unknown,ENFP
24,Male,1,3.3564,4.377595737,7.5131,1.183935116,Unknown,INTP
28,Female,0,3.18473,5.891452476,1.53574,3.839266792,Others,INFP
35,Female,1,3.96958,5.690322146,0.55684,6.968394374,Unknown,ENFP
20,Male,0,2.05006,4.597395921,1.52676,6.339992809,Unknown,INFJ
26,Male,0,3.65871,5.65608351,6.29485,4.831871247,Others,ENFP
24,Female,1,9.39768,3.462820864,4.34436,3.925124035,Technology,ENFP
30,Female,0,1.04558,5.635819223,7.62471,4.048091238,Unknown,INTP
26,Male,0,5.54823,5.861869582,3.98167,6.239412705,Unknown,INFJ
33,Female,1,2.50044,4.544635221,6.20453,6.018523439,Others,INTP
29,Male,0,4.88255,5.947422501,4.6062,6.568115844,Unknown,ENFJ
19,Female,1,3.12483,3.118347974,2.18739,3.821873186,Unknown,ENFP
35,Male,0,4.68186,4.920763208,0.15428,4.030266022,Unknown,ENFP
22,Female,1,7.26883,6.444707119,5.01496,3.723854204,Others,ENFP
19,Female,1,2.14695,6.25963867,6.58983,4.877004759,Unknown,INTP
27,Male,0,8.34418,5.804707955,1.98558,5.570203886,Sports,ENFJ
22,Male,0,8.73813,5.006689221,3.67046,6.573148439,Technology,ENFJ
24,Female,0,3.13276,5.678226232,4.15715,5.470523286,Technology,ENFP
26,Female,0,4.40456,6.049457234,2.0682,4.555203756,Unknown,ENFP
25,Female,0,8.5561,2.098226133,9.85675,5.559266188,Unknown,ENTP
29,Female,0,5.2587,6.396968813,0.99397,7.34242465,Unknown,ESFJ
31,Female,0,1.19084,5.86497417,4.90069,4.576930815,Unknown,INFP
24,Male,0,2.04344,4.818336476,9.15282,2.498687068,Unknown,INTP
24,Female,0,4.19815,4.282638535,2.58626,2.829775591,Arts,ENFP
18,Female,1,4.12443,5.077330777,2.2211,3.648386034,Unknown,INFP
22,Female,1,1.30637,7.421280027,5.14925,5.064100265,Technology,INFP
20,Female,0,0.764,5.379979365,5.37209,4.798116573,Unknown,INFP
22,Male,1,7.92168,4.61979286,2.02052,4.291715354,Unknown,ENFP
25,Male,0,5.40839,3.579576521,8.34512,4.599316523,Unknown,INTP
29,Male,1,0.03314,6.57874223,7.96868,4.19335514,Arts,ISTP
25,Female,0,2.50133,2.9292705,4.90476,2.380067166,Unknown,INFP
22,Male,0,3.94669,6.215494197,8.30817,4.96884725,Sports,INTP
21,Male,0,1.04604,2.046092962,3.4182,5.080529562,Unknown,INFP
28,Female,0,3.95309,4.327990991,0.29385,3.698027505,Sports,ENFP
36,Male,0,1.34678,5.824541832,7.87618,3.185176199,Technology,INTP
28,Female,1,5.41825,3.58127298,4.49576,5.069694228,Unknown,ENFP
26,Male,1,5.06291,5.345159652,8.80786,3.727027077,Arts,ENTP
29,Male,1,2.15327,5.477813223,1.62439,5.422682351,Others,INFP
26,Male,0,3.45372,3.878846281,4.63714,6.461468278,Technology,INFJ
23,Female,0,0.79739,4.293558961,9.87646,1.951173505,Arts,INTP
28,Female,0,4.94338,6.786675913,4.27307,4.780132318,Others,ESFP
30,Male,1,7.59072,5.382330719,0.83508,4.940894352,Sports,ENFP
32,Female,1,8.71822,5.597777289,2.14752,5.779607271,Technology,ENFP
32,Male,0,2.58239,6.028398995,8.39588,3.35790613,Arts,INTP
34,Male,0,5.46429,1.893587391,4.05898,6.381350122,Arts,ENFJ
28,Male,0,6.06873,3.549070821,1.71114,5.56866526,Sports,ENFJ
27,Female,0,0.78943,5.876869268,8.47927,2.663816237,Others,INTP
26,Male,1,8.85796,2.942582408,5.52685,4.325922624,Unknown,ENFP
30,Female,1,6.10591,6.760205624,5.43584,5.433474928,Sports,ESFP
24,Male,0,5.051,6.565176999,9.44151,3.718918204,Unknown,ENTP
21,Female,1,2.30789,4.571026411,5.77208,4.817892489,Sports,INTP
21,Male,0,9.25639,4.737171904,8.38852,5.898257616,Unknown,ENTP
25,Female,0,9.67157,5.15161136,9.7782,0.884910333,Technology,ENTP
24,Male,1,1.42493,6.332491819,8.96827,5.533395904,Unknown,INTP
37,Male,0,7.51586,6.721545363,0.24308,6.662061993,Others,ESFJ
21,Male,1,1.41294,2.900298785,6.06215,4.156128442,Unknown,INFP
28,Male,0,8.30765,4.892620805,6.77257,3.843164914,Unknown,ENTP
38,Male,0,0.44675,5.040523764,8.51455,4.607765122,Others,INTP
28,Male,1,7.41575,5.74833877,0.84797,6.306328944,Unknown,ENFP
29,Female,0,8.02434,4.807386739,0.70416,2.578218726,Arts,ENFP
20,Female,1,0.8011,5.169176299,6.60247,5.105341285,Arts,INTP
33,Female,0,0.96284,4.165668354,0.74931,6.975136609,Arts,INFJ
23,Male,0,4.02458,5.771008101,7.79415,6.305637502,Unknown,INTJ
34,Male,0,2.80971,4.366922792,8.92706,6.099824935,Arts,INTJ
21,Female,1,7.46609,3.844187546,9.15638,3.664472366,Arts,ENTP
25,Male,0,7.86596,6.593762041,3.43458,3.389176699,Others,ESFP
26,Female,0,3.31617,5.239566948,3.46819,6.89068077,Technology,INFJ
26,Female,1,9.25823,6.701390221,1.71199,1.959470812,Others,ESFP
29,Female,0,3.77574,3.031155967,1.97101,2.149827899,Sports,INFP
23,Male,1,6.72928,4.242535318,1.14428,2.374707259,Unknown,ENFP
25,Female,1,6.3621,3.203954794,1.99457,5.382128214,Technology,ENFP
21,Female,0,4.61364,2.582923814,4.61571,3.9717276,Unknown,ENFP
22,Female,1,9.62627,5.677992119,5.05898,5.734989846,Others,ENFP
22,Male,1,7.38074,3.35365542,4.80787,4.203922812,Arts,ENFP
26,Male,0,3.89678,4.500600127,6.33346,7.031482546,Others,INFJ
27,Female,0,4.38371,4.980423411,8.14759,2.595088562,Others,ENTP
22,Female,0,3.53957,5.61342625,7.21544,5.59112214,Technology,ENTP
32,Male,1,1.86122,5.355022716,5.33374,5.352346463,Technology,INFP
32,Female,0,2.00004,5.763978002,0.97724,5.504942822,Sports,INFJ
22,Male,0,0.6403,3.183320694,9.61997,5.171718562,Others,INTP
26,Male,1,1.60125,3.838970159,6.93499,5.000766728,Others,INTP
24,Female,0,6.59357,4.381355657,9.22358,4.255686817,Others,ENTP
20,Female,1,3.32205,5.784534839,7.69007,5.738693158,Unknown,ENTP
21,Male,0,7.63274,4.631992035,9.24641,5.153226051,Others,ENTP
25,Male,0,3.70283,4.274920088,1.78936,4.128959222,Unknown,INFP
22,Male,1,0.88725,7.134457351,2.8449,4.196949025,Technology,INFP
23,Male,0,0.58112,3.081995389,0.01214,4.298534399,Others,INFP
29,Female,1,8.22899,4.749929668,5.43241,7.490636996,Unknown,ENFP
24,Male,0,0.47236,5.502057637,3.93423,5.576566619,Sports,INFJ
40,Female,1,7.34329,7.198932577,8.02431,5.900139485,Unknown,ESTP
26,Male,1,0.54875,4.599581886,7.71937,5.63871698,Unknown,INTP
23,Male,1,7.89017,5.104837247,6.91313,4.984957538,Unknown,ENTP
24,Male,1,1.30472,5.271212386,4.84214,3.829698548,Sports,INFP
34,Male,0,7.75607,4.352543891,8.24233,6.332169484,Unknown,ENTJ
27,Male,0,0.74433,7.001050812,2.0839,5.164951552,Technology,ISFP
20,Male,1,0.94203,5.323242669,8.99184,0.629598738,Technology,INTP
25,Male,0,5.13348,7.535125794,1.42061,4.154127954,Unknown,INFP
22,Female,1,6.9265,5.372635224,8.12196,4.24379645,Technology,ENTP
25,Male,1,2.00855,5.116094066,0.16017,5.49362126,Unknown,INFP
29,Female,1,7.78028,3.762747987,9.83905,4.158194545,Arts,ENTP
18,Male,1,1.66234,2.563344513,1.78963,2.424026648,Unknown,INFP
24,Female,1,5.73865,4.944051603,8.74626,4.363244762,Technology,ENTP
24,Male,0,7.98681,3.819434063,3.91433,5.084871878,Others,ENFP
23,Male,0,8.91982,4.935311986,1.40515,3.744141427,Technology,ENFP
27,Female,1,6.54104,5.522888053,5.23733,4.670827753,Unknown,ENFP
24,Male,0,6.60959,2.211331632,2.13224,4.528401357,Unknown,ENFP
36,Female,0,1.35879,5.718313918,1.33413,4.699229941,Technology,INFP
30,Male,1,5.73302,3.618162614,9.31054,3.524777985,Unknown,ENTP
23,Female,0,0.5081,6.223536451,6.62297,3.718440862,Unknown,INTP
20,Female,0,2.71864,4.060610654,0.10986,5.129564875,Others,ENFP
22,Female,0,4.99367,4.548462685,8.57991,3.696864634,Technology,ENTP
31,Female,1,5.39099,4.933648955,8.88202,6.388338603,Unknown,ENTP
30,Male,1,5.47158,4.899229661,2.61437,3.948993888,Unknown,INFP
22,Male,1,7.37566,3.428056772,1.78754,5.628261087,Technology,ENFP
26,Female,0,6.63938,4.314185201,5.03663,4.377430269,Unknown,ENFP
25,Female,0,0.51765,3.372295007,7.40436,5.705986026,Unknown,INTP
26,Male,0,1.73054,6.693523574,0.96676,4.370794362,Others,INFP
23,Male,0,6.56353,3.81175864,9.29335,5.447803039,Unknown,ENTP
26,Male,0,3.25539,2.387349298,1.31968,3.644678881,Arts,INFP
28,Female,0,7.35349,6.875083698,3.68477,4.169086936,Unknown,ESFP
21,Male,1,8.61435,5.203942596,7.68684,6.185601754,Unknown,ENTP
23,Female,1,4.43538,4.285930958,5.9284,5.428356934,Sports,INTP
25,Female,0,1.88025,5.369625546,0.8004,5.453118056,Unknown,INFP
24,Male,0,0.79824,4.083792826,6.25476,4.880018348,Unknown,INFP
34,Male,0,6.85993,6.240137634,6.77736,3.262789653,Unknown,ESTP
26,Male,0,4.08487,5.145615731,0.45988,6.261612465,Unknown,INFJ
26,Male,0,1.96709,2.227040365,5.35452,4.036731071,Arts,INFP
24,Male,1,8.15241,5.555095393,8.78241,5.125018169,Arts,ENTP
21,Male,0,5.66152,6.082596952,8.42771,6.699468393,Others,ENTJ
36,Female,0,8.89955,5.622007912,7.38675,2.800658804,Arts,ENTP
29,Female,1,2.6351,4.130291722,2.75774,2.772762433,Arts,INFP
26,Female,1,5.9982,5.362120133,0.30014,4.993017357,Unknown,ENFP
24,Male,0,8.86857,5.16900473,8.60251,4.729211415,Technology,ENTP
24,Male,1,9.48053,4.735804023,7.8581,7.247584599,Unknown,ENTP
34,Male,1,5.39857,6.010254558,8.69036,4.097443725,Unknown,INTP
27,Female,0,3.84417,4.067443997,6.87185,6.984752223,Unknown,INTJ
26,Female,0,2.78001,5.123004044,4.2892,2.332358553,Unknown,INFP
27,Female,1,4.98088,7.573463804,6.02463,5.721956991,Arts,ESTP
25,Female,0,5.12494,4.009949616,1.43037,5.905430985,Arts,ENFP
29,Female,1,5.72245,3.624901265,5.97723,5.807632501,Unknown,ENTP
39,Female,0,8.86178,7.165495477,7.99241,6.671254561,Others,ESTJ
32,Female,0,7.6813,4.454223214,5.60692,5.619889981,Unknown,ENTP
29,Female,0,9.33104,5.764666246,3.51583,5.85113071,Unknown,ENFP
28,Male,1,6.17749,3.108389822,8.36065,3.117173938,Sports,ENTP
26,Male,0,1.33533,4.936179419,1.93023,4.942053721,Arts,INFP
22,Female,1,7.70225,3.295313088,6.03836,3.976494723,Unknown,ENTP
22,Male,1,2.75824,6.116161212,5.84443,5.422977106,Unknown,INFP
35,Female,1,9.4596,6.006802547,7.43153,4.418371302,Technology,ENTP
25,Male,1,9.36518,4.92718243,9.97269,2.880393264,Technology,ENTP
22,Male,1,1.78533,5.008102131,3.8458,5.459505995,Arts,INFP
27,Male,1,1.4329,6.065450983,9.84775,3.218938949,Unknown,INTP
32,Male,0,1.39076,3.52654992,9.6077,4.821718041,Others,INTP
36,Male,1,8.43257,6.981203395,3.65826,3.878419922,Others,ESFP
29,Male,1,1.83976,4.967902335,2.63242,4.750069165,Technology,INFP
30,Male,0,7.06832,5.225042723,4.30161,6.647513981,Arts,ENFJ
21,Male,0,5.08326,6.655013992,7.52078,3.555451901,Unknown,ENTP
22,Male,0,2.69972,4.164132458,9.91031,5.501045855,Technology,INTP
22,Female,0,5.63772,4.929987517,0.77854,4.924279771,Unknown,ENFP
25,Female,0,8.11691,3.538963447,8.76265,6.768016475,Unknown,ENTJ
22,Male,0,0.94745,4.321928691,9.945,6.347681777,Arts,INTJ
23,Male,0,8.57487,3.951416458,8.65826,5.206423386,Technology,ENTP
21,Male,0,5.10622,3.999296543,5.73702,4.405862266,Unknown,ENFP
20,Female,0,7.68154,4.04488919,3.93164,1.913476426,Arts,ENFP
21,Male,1,2.963,5.717651021,9.52233,6.067999787,Unknown,INTP
22,Female,0,5.85712,7.979854316,0.46606,3.626400372,Unknown,ENFP
34,Male,1,6.94771,7.003456087,9.54203,6.123651956,Unknown,ESTP
21,Female,0,7.86496,5.157376518,1.85533,4.418725255,Technology,ENFP
21,Female,1,2.23004,3.360021107,8.26311,4.601694863,Sports,INTP
22,Female,0,0.36228,4.493155642,7.46062,4.350062466,Unknown,INTP
26,Male,1,1.35584,5.086805804,8.25763,3.924940094,Sports,INTP
31,Male,1,6.31568,4.565165616,5.04595,3.920078136,Arts,ENFP
24,Male,0,5.05024,5.745403044,5.10883,5.409371747,Unknown,INFP
24,Male,0,6.61791,5.761502353,5.98465,5.25756337,Unknown,ENFP
27,Male,1,2.52881,5.314829605,2.69956,6.119796794,Others,INFP
23,Male,0,5.9931,6.095370135,1.93887,2.459572575,Arts,ENFP
32,Female,1,4.29838,4.556905807,5.44285,5.52006907,Arts,INTP
21,Female,0,1.91993,3.390481187,2.85617,5.760950942,Unknown,INFP
23,Female,0,9.97198,6.127195686,2.83166,7.454037197,Others,ESFJ
25,Female,0,7.55267,6.528134519,9.52963,3.218252698,Arts,ESTP
28,Male,1,8.23684,5.897081939,4.2804,5.374122202,Arts,ENFP
30,Male,1,6.54115,5.289206407,2.1665,4.756935868,Arts,ENFP
27,Male,0,7.7108,3.81333599,8.93385,4.503983488,Arts,ENTP
31,Female,1,3.25515,6.425789789,4.69952,3.038716089,Unknown,ISFP
32,Female,1,3.74145,8.052745714,7.40988,4.64863801,Sports,ESTP
22,Female,0,4.46672,5.51973244,4.62184,5.595232556,Technology,ENFP
36,Female,0,9.1426,3.157853386,2.92799,3.629689222,Others,ENFP
33,Female,0,4.52191,4.912231077,6.03496,2.61164778,Sports,INTP
28,Male,0,8.25133,5.828779661,1.84234,5.561059613,Others,ENFP
21,Male,1,0.53433,3.679271659,7.6472,6.932310186,Others,INTP
29,Male,0,9.37934,5.862944289,6.52363,4.916139524,Unknown,ENTP
22,Female,0,6.68023,5.09719918,3.41766,4.553480657,Sports,ENFP
23,Male,1,4.25616,3.420657374,6.92419,6.544147526,Sports,INTP
31,Female,0,1.08784,4.345970286,0.60697,4.085089129,Others,INFP
23,Female,0,6.50162,4.295925209,3.18098,4.958936556,Arts,ENFP
23,Male,0,5.22999,6.216168919,4.83323,6.083463485,Sports,INFJ
38,Male,1,9.50982,5.200287225,6.67048,4.059658685,Unknown,ENTP
23,Male,1,2.59784,6.01130399,4.83451,8.724440101,Unknown,INFP
19,Male,1,0.82395,2.173665317,8.992,5.918065674,Technology,INTP
22,Male,0,3.03327,5.466764194,3.18234,6.221579529,Arts,INFJ
20,Female,0,2.69177,2.730753351,8.57523,2.755299811,Technology,INTP
24,Female,0,5.83458,6.016794833,6.35453,2.600971454,Unknown,ENTP
33,Male,1,9.26866,6.345705967,3.91346,5.608324851,Sports,ESFP
27,Male,0,8.3958,5.436292351,8.39882,4.486081772,Technology,ENTP
31,Female,0,0.50982,5.352427621,8.27375,4.164611965,Arts,INTP
28,Female,1,5.98164,3.771739227,1.32732,4.862408818,Arts,ENFP
28,Male,1,9.04679,5.250501331,1.72768,4.854018421,Technology,ENFP
28,Male,0,6.56777,6.3206896,1.11889,3.700657512,Arts,ESFP
35,Female,0,5.62952,6.013561953,0.02965,4.001751476,Others,ENFP
19,Male,0,1.89416,4.065901561,3.10284,4.401843414,Arts,INFP
30,Male,0,2.72851,5.951654328,1.77802,6.47890343,Technology,INFJ
33,Female,0,0.68895,5.024128291,5.74681,5.833640255,Arts,INTP
21,Male,0,1.29897,5.942157158,6.67737,5.785198847,Unknown,INTP
22,Male,0,7.56992,5.612806569,1.82483,5.730650263,Sports,ENFJ
24,Male,0,5.70432,5.753926552,0.09562,6.697596223,Unknown,ENFJ
21,Male,0,9.20804,4.432133534,4.74445,4.08885786,Sports,ENFP
23,Male,0,3.68428,4.512222313,1.84013,4.88942599,Unknown,INFP
31,Female,0,9.20179,4.939728976,3.32217,5.024629335,Sports,ENFJ
21,Female,1,5.60762,5.929866652,0.25635,5.139645367,Arts,ENFP
24,Male,0,0.05157,5.217757552,8.21481,5.724856021,Arts,INTP
19,Male,1,8.36202,5.092771491,1.07872,1.103641917,Unknown,ENFP
29,Female,0,2.19323,5.178964176,7.8985,6.959355166,Unknown,INTJ
23,Male,0,9.59404,5.743469684,1.55868,5.375360398,Unknown,ENFP
33,Female,0,9.33448,7.021797136,8.51029,1.198243732,Arts,ESTP
27,Female,0,1.51486,5.608451873,8.03007,5.148010357,Others,INTP
36,Female,0,8.31969,3.554909996,5.15871,5.224186755,Others,ENFP
31,Male,1,9.8037,5.911793943,4.39109,4.00817516,Unknown,ENFP
24,Female,0,8.71909,5.734585272,2.96598,5.665420481,Others,ENFP
22,Male,1,1.28575,5.609872164,9.92903,3.983785537,Unknown,INTP
30,Female,1,7.56529,6.281486011,8.70843,3.522654115,Technology,ESTP
28,Male,0,7.87997,4.73108721,5.33772,5.670388983,Arts,ENFP
24,Female,0,2.89214,4.679288809,0.62469,5.087901587,Technology,INFP
29,Female,1,5.1302,4.938645304,3.67188,1.266003518,Others,ENFP
40,Female,0,0.77055,6.036667786,6.15868,2.235119074,Arts,INTP
39,Male,0,6.15894,5.818086944,8.8668,3.381492043,Technology,ENTP
31,Male,1,6.53718,6.224136904,9.48182,1.986987255,Technology,ESTP
21,Male,1,1.1314,1.7266501,7.93163,5.967164753,Others,INTP
24,Male,0,7.46298,5.972509423,7.05399,4.777211207,Technology,ENTP
27,Male,0,4.98645,7.167456164,7.05107,5.20615262,Arts,ISTP
21,Male,1,1.64391,2.639864449,2.47548,5.927027493,Others,INFP
22,Male,0,6.03924,5.871465375,5.05189,3.641757878,Arts,ENFP
28,Female,0,5.5749,5.192522811,3.63924,4.656119572,Unknown,ENFP
28,Female,0,9.42498,5.866844001,2.06334,6.062572988,Unknown,ENFJ
20,Female,0,3.42305,4.73131327,5.45683,2.79661109,Others,INFP
21,Male,1,8.2697,5.634386659,5.68547,3.430125304,Unknown,ENFP
22,Female,0,3.87784,5.641826203,1.31098,5.187012228,Unknown,ENFP
45,Male,0,7.1403,5.107111583,8.71511,6.290047128,Unknown,ENTJ
23,Female,1,1.1302,6.275455152,5.32717,6.267577863,Technology,INFP
27,Female,1,6.35965,6.161114583,6.8593,3.520982457,Others,ESTP
19,Female,0,1.24427,6.804844397,0.55537,5.688546512,Arts,INFP
24,Male,0,6.17422,4.631560979,3.83701,5.505808971,Arts,ENFP
25,Female,0,3.05099,5.129859777,2.8226,3.995639883,Others,ENFP
27,Female,1,2.95163,6.484976852,1.87912,4.2685268,Others,ISFP
38,Male,1,9.31098,3.551954926,3.35032,5.199372365,Unknown,ENFP
25,Female,0,8.03419,6.3841565,4.97026,4.351754118,Unknown,ENFP
32,Male,0,5.65798,4.602682705,6.28113,4.427084364,Unknown,ENFP
23,Male,1,2.18729,4.903045464,0.85855,5.763149119,Sports,INFP
27,Male,1,1.64312,5.947196065,3.47749,3.238871385,Unknown,INFP
21,Female,0,3.24445,3.713868589,0.94026,4.901070463,Others,INFP
31,Female,0,1.99183,4.371701146,4.13589,5.517758682,Others,INFP
29,Male,0,7.68996,5.403876843,3.15104,3.679980512,Unknown,ENFP
19,Male,0,2.36003,5.328798178,5.01662,5.252288594,Arts,INFP
28,Male,0,5.81738,5.117739342,5.90937,6.216465066,Technology,ENFJ
